国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,ゼブラダニオ,Danio rerio,14,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,アカヒレ,Tanichthys albonubes,14,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,スノープレコ,Pterygoplichthys anisitsi,14,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,マダラロリカリア,Pterygoplichthys disjunctivus,1,小笠原・南西諸島,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,アマゾンセイルフィンキャットフィッシュ,Pterygoplichthys pardalis,14,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,ウォーキングキャットフィッシュ,Clarias batrachus,1,小笠原・南西諸島,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,ヒレナマズ,Clarias fuscus,14,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,ソ－ドテ－ル,Xiphophorus hellerii,14,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,グッピ－,Poecilia reticulata,1,小笠原・南西諸島,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,インディアングラスフィッシュ,Pseudambassis ranga,1,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,コンウ゛ィクトシクリッド,Cichlasoma nigrofasciatum,1,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,ブルーティラピア,Oreochromis aureus,1,小笠原・南西諸島,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,昆虫類,シロテンハナムグリ台湾亜種（サカイシロテンハナムグリ）,Protaetia orientalis sakaii,1,定着初期／限定分布,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,昆虫類,クビアカツヤカミキリ（クロジャコウカミキリ）,Aromia bungii,4,定着初期／限定分布,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,昆虫類,フェモラータオオモモブトハムシ,Sagra femorata,4,定着初期／限定分布,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,昆虫類,チャイロネッタイスズバチ,Delta pyriforme,4,小笠原・南西諸島,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,昆虫類,ナンヨウチビアシナガバチ,Ropalidia marginata,4,小笠原・南西諸島,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,陸生節足動物,ヤンバルトサカヤスデ,Chamberlinius hualienensis,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,マツノザイセンチュウ,Bursaphelenchus xylophilus,13,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,シマメノウフネガイ,Crepidula onyx,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,コモチカワツボ,Potamopyrgus antipodarum,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,カラムシロ,Nassarius sinarus,13,定着初期／限定分布,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,ハブタエモノアラガイ,Lymnaea columella,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,オオクビキレガイ,Rumina decollata,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,マダラコウラナメクジ,Limax maximus,4,定着初期／限定分布,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,ムラサキイガイ,Mytilus galloprovincialis,13,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,ミドリイガイ,Perna viridis,13,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,コウロエンカワヒバリガイ,Xenostrobus securis,13,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,タイワンシジミ,Corbicula fluminea,1,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,イガイダマシ,Mytilopsis sallei,13,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,ホンビノスガイ,Mercenaria mercenaria,4,定着初期／限定分布,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,シナハマグリ,Meretrix petechialis,13,定着初期／限定分布,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,カニヤドリカンザシ,Ficopomatus enigmaticus,13,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,カサネカンザシ,Hydroides elegans,3,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,タテジマフジツボ,Amphibalanus amphitrite,3,分布拡大期～まん延期,,,*,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,アメリカフジツボ,Amphibalanus eburneus,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,ヨーロッパフジツボ,Amphibalanus improvisus,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,キタアメリカフジツボ,Balanus glandula,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,フロリダマミズヨコエビ,Cragonyx floridanus,4,分布拡大期～まん延期,,,,
国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,その他の無脊椎動物,チチュウカイミドリガニ,Carcinus aestuarii,4,分布拡大期～まん延期,,,*,
国外由来の外来種,適切な管理が必要な産業上重要な外来種（産業管理外来種）,,魚類,ニジマス,Oncorhynchus mykiss,1,分布拡大期～まん延期,,,*,
国外由来の外来種,適切な管理が必要な産業上重要な外来種（産業管理外来種）,,魚類,ブラウントラウト,Salmo trutta,1,分布拡大期～まん延期,,,*,
国外由来の外来種,適切な管理が必要な産業上重要な外来種（産業管理外来種）,,魚類,レイクトラウト,Salvelinus namaycush,1,定着初期／限定分布,,,,
国外由来の外来種,適切な管理が必要な産業上重要な外来種（産業管理外来種）,,昆虫類,セイヨウオオマルハナバチ,Bombus terrestris,1,定着初期／限定分布,,,特定外来,
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,緊急対策外来種,哺乳類,ニホンイタチ,Mustela itatsi,13,国内由来の外来種,1,5,,伊豆諸島など
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,哺乳類,タヌキ,Nyctereutes procyonoides,13,国内由来の外来種,1,,,奥尻島・屋久島
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,哺乳類,テン,Martes melampus,1,国内由来の外来種,1,,,北海道・佐渡
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,哺乳類,チョウセンイタチ,Mustela sibirica,1,国内由来の外来種,1,,,対馬以外
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,哺乳類,ニホンイノシシ,Sus scrofa leucomystax,13,国内由来の外来種,12,,,徳之島など
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,哺乳類,ニホンジカ,Cervus nippon,13,国内由来の外来種,14,,,新島など
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,爬虫類,ヤエヤマセマルハコガメ,Cuora flavomarginata evelynae,1,国内由来の外来種,23,,,沖縄諸島
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,爬虫類,ヤエヤマイシガメ,Mauremyｓ mutica kami,1,国内由来の外来種,23,,,沖縄諸島及び宮古諸島
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,爬虫類,ニホンスッポン,Pelodiscus sinensis japonicus,4,国内由来の外来種,12,,,琉球列島
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,爬虫類,オキナワキノボリトカゲ,Japalura polygonata polygonata,4,国内由来の外来種,1,,,九州
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,爬虫類,ニホントカゲ,Plestiodon japonicus,1,国内由来の外来種,13,,,伊豆諸島
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,両生類,アズマヒキガエル,Bufo japonicus formosus,1,国内由来の外来種,12,,,伊豆諸島など
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,両生類,ヌマガエル,Fejervarya kawamurai,4,国内由来の外来種,1,,,関東以北及び島
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,重点対策外来種,その他の無脊椎動物,サキグロタマツメタ,Euspira fortunei,13,国内に自然分布域を持つ国外由来の外来種,14,,,自然分布域外
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,ハス,Opsarichthys uncirostris uncirostris,1,国内由来の外来種,,,,琵琶湖・淀川以外
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,モツゴ,Pseudorasbora parva,12,国内由来の外来種,,,,東北地方など
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,ギギ,Tachysurus nudiceps,4,国内由来の外来種,,,,九州北西部及び東海・北陸地方以東
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,魚類,オヤニラミ,Coreoperca kawamebari,4,国内由来の外来種,,,,近畿地方以東
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,昆虫類,リュウキュウツヤハナムグリ,Protaetia pryeri,4,国内由来の外来種,,,,伊豆諸島など
国内由来の外来種、国内に自然分布域を持つ国外由来の外来種,総合的に対策が必要な外来種（総合対策外来種）,その他の総合対策外来種,昆虫類,カブトムシ,Trypoxylus dichotomus septentrionalis,1,国内由来の外来種,,,,北海道・沖縄（本土亜種）`;
